tr_max	tr_at_low_j	det_at_low_j	j_lo	j_hi	j_crit	n_points	n_cross	u_at_trmax	a_at_trmax	det_at_trmax	j_at_trmax	G_absmax	j_at_first_cross	det_at_first_cross	at_u_edge	at_a_edge	fold_is_j_max	lowj_at_floor	lowj_at_ceiling	frac_of_path	n_proj_fail	path_count	name	traced
-0.6473720487490721	-0.7000563329924145	0.026508020914805152	0.004712994609165558	0.021483811582988257	0.02148391887881499	164	0	0.03176326715094118	0.001173608250839637	0.0009891916611474982	0.020789739308239127	1.734723475976807e-18			0	1	1	1	0	0.8631578947368421	0	1	draw187	True
-0.4983925595708378	-1.7902901068314394	0.7187824227146774	0.09510002557697274	1.0371460358266478	1.0371835112929266	169	0	1.586946378795577	0.07064125732887327	0.001972750672800949	1.0371460358266478	1.7830043539703022e-17			0	1	1	1	0	0.8756476683937824	0	1	draw188	True
-73.00703708095914	-73.00703708095914	9.074186668810766e-06	0.6822370410881484	0.6822940309032752	0.6822945680855211	168	0	0.010000022457484378	496.00231166589407	9.074186668810766e-06	0.6822370410881484	3.3306690738754696e-16			1	0	0	0	1	1.0	0	1	draw190	True
-0.16990829685242903	-1.2561166009186695	0.28775276148400997	0.20348327922470785	0.89264363436836	0.8926639983820942	163	0	1.9841591854581226	0.6637281959564424	0.0016324891503849469	0.8873213942481423	5.551115123125783e-17			0	1	1	1	0	0.8907103825136612	0	1	draw191	True
-0.778556278091973	-5.213407277951602	3.9759756641423563	0.0037208480525798837	3.0215419255715843	3.021601970361609	226	0	4.631436428053399	3.0597164713420812	0.018722637456296456	3.0052277619195227	1.7763568394002505e-15			0	1	1	1	0	0.8862745098039215	0	1	draw196	True
-0.3593761150747707	-0.3610884837889013	0.01493055140866782	0.00019859620556163775	0.024461471769467953	0.024469075174159596	219	0	0.02488328644582485	0.0031968705127971247	0.012498679412745612	0.007792014073599096	1.734723475976807e-18			0	1	1	1	0	0.8830645161290323	0	1	draw197	True
-0.5664206452432766	-4.7887602969267435	0.6749802957862728	0.01241797139103881	0.25506995661205345	0.25509766415249985	173	0	2.6042551224981794	0.03942651136017681	0.0032723420785258535	0.25506995661205345	6.869776015411277e-17			0	1	1	1	0	0.8781725888324873	0	1	draw198	True
-0.08075322847873234	-0.5251174410293767	0.06532921582727409	0.010171095724736158	0.19544974458070463	0.1954535121045251	185	0	1.9108963314129315	0.2459240621554708	3.833169543247061e-05	0.19544974458070463	1.214306433183765e-17			0	1	1	1	0	0.8851674641148325	0	1	draw199	True
-0.24048521852002716	-0.8072866093187405	0.06839437294038457	0.07273163299159834	0.4915352483104559	0.49155193094871613	158	0	0.9494317387284742	0.007169390181652452	0.00029356575818704534	0.4915352483104559	7.995991022080595e-19			0	1	1	1	0	0.8681318681318682	0	1	draw203	True
-0.7262204356468167	-1.8340095488584256	0.7091151310164948	0.009485631689151494	0.8532482287795681	0.8534349585622685	199	0	1.0061308585107869	0.1739005820147369	0.006294656991803964	0.8532482287795681	9.020562075079397e-17			0	1	1	1	0	0.8923766816143498	0	1	draw206	True
-0.5806084196626253	-1.3431141865315839	0.33097346157598556	0.020196649540070295	0.3828669090219827	0.3828968244955136	168	0	1.0506507597663277	0.07149123135037547	0.003179051188662865	0.3828669090219827	1.5585406229479126e-17			0	1	1	1	0	0.8888888888888888	0	1	draw210	True
-1.2588186322162827	-1.8814844234801127	0.5113709990346799	0.043120323735371155	1.131084050564019	1.131176365553535	179	0	0.8212013766225614	0.12918987007432678	0.011979129769835012	1.131084050564019	4.5102810375396984e-17			0	1	1	1	0	0.8861386138613861	0	1	draw215	True
-0.6322346571981978	-0.733628190555892	0.015685277435660214	0.0025817868122184145	0.15452320358386393	0.1545778593703238	200	0	0.23172862661960675	0.352638243913457	0.0028632981980560883	0.14739650945117955	3.713392440762853e-18			0	1	1	1	0	0.8968609865470852	0	1	draw219	True
-1.7594573486990426	-2.818544510421313	1.788345361483996	0.043764560612002866	0.5115677099859297	0.5115940790437132	164	0	0.28356748574952834	0.009439709665726471	0.005219103055776435	0.5115677099859297	1.734723475976807e-18			0	1	1	1	0	0.8631578947368421	0	1	draw221	True
-0.7784213338556645	-0.8361259578614656	0.004961183985057829	0.0026050288860987336	0.14477423565103842	0.1448741475901321	199	0	0.18258548078027562	0.37610478317378354	0.00011286822568756978	0.14477423565103842	1.2468324983583301e-18			0	1	1	1	0	0.8844444444444445	0	1	draw225	True
-0.7598274121455975	-1.8204919811143867	0.8219995527640154	0.012607358341355936	0.2519249441670585	0.2519268491035741	185	0	0.5090258385433215	0.059468641828748094	0.0017260701568070091	0.2519249441670585	2.0816681711721685e-17			0	1	1	1	0	0.8851674641148325	0	1	draw226	True
-0.07972195408754035	-0.5298365849758195	0.046036334229925265	0.013960115960392214	0.27133709332649697	0.2713475767324203	188	0	2.5908233460600005	0.25103432440315454	6.186539741144122e-05	0.27133709332649697	1.0408340855860843e-17			0	1	1	1	0	0.8826291079812206	0	1	draw227	True
-0.2310580240518896	-0.23311124381141649	0.007850560702436806	0.00010358547574648705	0.04037310155453595	0.04037551266876784	231	0	0.09848702123482335	0.021747288741926107	0.005452789170238147	0.019126509474237864	6.938893903907228e-18			0	1	1	1	0	0.8783269961977186	0	1	draw228	True
